Período,Edad Ult Cos,Ton.Azucar,Edad.Precosecha,%Sac.Caña,%ATR,KATRHM,Luvias 9 -FC
202012,15.41,342.681,13.01,12.6374,14.0871,1367.517367,0.0
202012,11.96,11.605,10.97,12.082,13.47,1153.406837,178.0
202012,12.45,17.244,12.35,11.778,13.512,1348.024488,99.0
202012,12.02,34.974,11.04,11.6786,12.9268,983.14907,108.0
202012,12.48,40.025,11.01,11.113,12.577,1077.112414,99.0
202012,11.96,18.137,10.97,9.878,11.487,1405.703575,178.0
202012,12.16,125.12,11.27,13.7148,15.0162,1322.338584,173.0
202012,12.35,141.726,11.07,12.9716,14.3732,1909.754087,0.0
202012,12.29,264.673,11.63,12.8634,14.1823,1508.891675,0.0
202012,12.52,81.382,11.01,12.3633,13.7535,1574.845047,99.0
202012,11.4,242.815,11.1,12.1535,13.3283,1440.507426,0.0
202012,8.15,0.0,12.09,12.32020206531247,13.7531,1383.492899,0.0
202012,12.25,374.493,11.56,13.6769,14.9011,1533.208888,0.0
202012,12.88,51.494,12.29,13.2898,14.7636,1552.588668,235.0
202012,11.96,105.795,11.79,12.9674,14.2513,1502.111322,91.0
202012,12.16,86.245,11.27,12.821,14.226,1533.915207,110.0
202012,12.91,34.783,12.32,12.6428,14.0813,818.308282,400.0
202012,11.99,43.36,11.83,12.11,13.59,1429.465374,91.0
202012,12.55,8.435,11.01,11.974,13.236,929.273837,99.0
202012,12.48,101.287,11.56,11.9102,13.2465,1494.414942,97.0
202012,12.65,89.792,12.25,11.839,13.385,1283.527904,0.0
202012,10.55,36.412,12.09,11.8229,13.23,953.549138,0.0
202012,12.58,19.305,11.04,11.727,13.096,1346.310324,203.0
202012,10.68,21.52,12.09,11.4091,12.8198,1279.389132,0.0
202012,11.99,134.816,11.27,13.282,14.5374,1191.445794,0.0
202012,13.08,557.166,12.71,13.0505,14.3,1632.868169,233.0
202012,11.96,258.621,11.73,12.8741,14.0972,1538.368354,0.0
202012,14.65,62.405,13.31,12.7728,14.0429,1695.444786,0.0
202012,12.42,737.005,12.09,12.7257,14.1832,1579.100294,55.0
202012,14.82,237.421,12.25,12.5882,13.9268,1819.274747,205.0
202012,12.88,158.961,10.87,12.32,13.679,1309.376092,0.0
202012,12.98,103.377,12.32,11.9263,13.122,1272.00255,69.0
202012,14.19,118.241,11.93,11.809,13.1642,1607.376817,0.0
202012,11.3,43.279,11.27,11.6918,12.9034,2389.755355,0.0
202012,12.62,28.974,11.04,11.588,12.916,1214.012986,99.0
202012,12.62,32.922,11.04,11.0299,12.2556,1133.068696,99.0
202012,13.04,52.996,11.04,10.932,12.431,994.589254,0.0
202012,10.81,3.773,12.09,10.643,12.292,1554.788282,20.0
202012,15.01,69.392,12.52,13.876,15.2369,1247.105159,282.0
202012,11.53,256.387,12.09,12.7383,14.1568,1433.88956,183.0
202012,14.69,119.798,12.09,12.6464,14.0098,959.391579,0.0
202012,12.16,456.2,11.24,12.292,13.8528,1695.972898,49.0
202012,12.88,77.073,11.99,12.26,14.1,1971.696772,0.0
202012,12.25,307.6,11.3,12.196,13.5566,1265.340305,108.0
202012,12.62,7.539,11.66,12.167,13.335,1716.206095,151.0
202012,13.01,153.815,10.97,11.6659,13.2021,1593.614425,0.0
202012,11.89,154.042,11.66,11.1905,12.7842,1429.741584,71.0
202012,11.14,46.732,11.07,11.1628,12.4424,1711.469522,183.0
202012,11.01,78.826,12.09,11.043,12.518,1454.265557,104.0
202012,12.58,31.675,10.97,10.901,12.2,1603.819952,99.0
202012,11.99,21.131,11.76,10.381,12.023,1191.148947,81.0
202012,14.69,11.158,12.58,9.504,11.254,617.250782,0.0
202012,12.02,0.051,12.09,9.99,11.9,1522.150582,81.0
202012,11.93,0.0,12.09,9.87,11.49,1191.858759,71.0
202012,11.04,0.082,12.09,9.74,11.78,1072.36413,104.0
202012,12.06,0.033,12.09,9.56,11.74,1022.139303,0.0
202101,12.81,10.267,11.17,12.83,13.1,749.040836,232.0
202101,13.11,69.813,12.78,13.615,14.796,1157.665675,247.0
202101,12.81,0.531,12.09,11.324,12.696,1318.163934,97.0
202101,14.13,88.206,12.94,14.0578,15.3693,1137.87238,170.0
202101,13.27,297.565,12.09,13.8391,14.9546,1576.222847,123.0
202101,12.78,152.25,11.07,13.546,14.6469,1372.474486,0.0
202101,12.45,210.521,11.47,13.4659,14.7253,1483.567623,0.0
202101,11.99,207.654,11.43,13.372,14.6637,1849.425882,174.0
202101,12.68,125.827,11.04,13.2919,14.4304,1659.180121,133.0
202101,13.04,123.462,12.32,13.2354,14.4302,1122.555138,0.0
202101,12.81,220.171,11.17,12.7724,13.9052,1584.84019,133.0
202101,12.22,39.72,11.01,13.9031,15.0643,1287.597065,137.0
202101,12.78,239.628,11.04,13.7549,14.9635,1491.875889,0.0
202101,13.04,113.143,12.29,13.1054,14.348,1329.555798,0.0
202101,12.88,20.7,11.83,13.079,14.242,1429.338463,308.0
202101,11.83,15.916,11.2,12.586,13.678,1446.814771,161.0
202101,13.01,61.158,12.02,12.537,13.6732,1426.805251,0.0
202101,9.23,63.724,12.09,12.258,13.532,1967.986707,4.0
202101,12.48,0.438,12.09,11.85,13.271,1478.10016,49.0
202101,12.71,89.439,12.75,13.4774,14.6834,1499.876454,0.0
202101,13.17,316.949,11.93,13.3074,14.5623,1650.196069,146.0
202101,12.71,81.843,11.17,12.7999,14.335,1414.029711,64.0
202101,12.88,117.887,12.91,12.7219,13.9197,1776.529514,0.0
202101,12.94,50.944,11.93,12.127,13.38,1033.651837,0.0
202101,8.15,0.0,12.09,12.32020206531247,13.7531,1383.492899,0.0
202101,12.65,355.616,11.37,13.8675,15.0602,1679.503082,159.0
202101,13.01,30.044,12.09,13.168,14.502,1467.874014,205.0
202101,12.78,349.706,11.04,13.1547,14.3921,1430.941298,150.0
202101,12.91,129.287,12.91,13.006,14.355,1812.011153,0.0
202101,11.79,145.429,10.97,12.9213,14.6751,1820.818742,160.0
202101,12.29,172.693,11.5,12.8055,14.1035,1724.612303,201.0
202101,12.35,236.616,11.53,13.2349,14.6175,1764.830982,201.0
202101,12.78,146.56,11.17,13.116,14.3141,1630.320019,64.0
202101,12.78,277.172,11.17,12.9874,14.3154,1671.160192,311.0
202101,12.09,90.138,12.09,12.884,13.2,1708.575682,235.0
202101,11.83,157.513,10.97,12.8764,14.5211,1900.593738,160.0
202101,13.6,66.458,13.37,12.7524,14.1179,1223.22763,329.0
202101,12.39,963.856,11.7,12.7123,14.0598,1753.857752,35.0
202101,12.22,38.577,12.09,12.6334,15.4068,2498.609401,0.0
202101,12.91,24.942,12.68,11.548,13.304,1130.181612,297.0
202101,12.85,37.804,11.2,13.888,15.0142,1508.470811,311.0
202101,13.01,52.467,12.94,13.2578,14.4955,1834.727099,0.0
202101,11.83,161.094,10.94,13.1003,14.7608,1912.316391,160.0
202101,12.09,257.199,11.6,12.398,13.8546,1642.44879,37.0
202101,12.42,120.361,11.56,12.295,13.636,1809.694003,209.0
202101,13.5,28.689,13.24,11.5346,13.377,1033.313613,246.0
202101,12.16,221.52,11.63,13.3532,14.5891,1365.147199,37.0
202101,11.79,349.827,11.04,13.0983,14.3172,1373.547083,171.0
202101,12.35,208.629,11.1,12.943,14.1623,1561.804104,0.0
202101,12.16,204.484,10.97,11.9879,13.3347,1669.775142,210.0
202101,12.48,236.195,11.2,13.915,15.1977,1489.187954,0.0
202101,15.54,163.835,12.09,13.298,14.5175,1163.956316,332.0
202101,12.94,270.572,11.73,13.1944,14.6542,1482.89781,233.0
202101,14.32,87.848,13.11,13.081,14.3117,1529.052009,289.0
202101,12.45,64.999,11.17,12.6139,13.8849,1709.392189,0.0
202101,12.48,124.666,11.17,14.2119,15.5461,1510.253256,0.0
202101,12.55,184.383,11.24,13.8442,15.1598,1311.561746,0.0
202101,12.91,125.505,11.17,13.4762,14.7699,1582.656115,311.0
202101,12.06,600.569,11.24,13.225,14.4991,1590.376464,171.0
202101,12.42,152.371,11.1,13.0861,14.5971,1170.268243,0.0
202101,12.06,539.822,11.1,12.9911,14.2288,1843.504801,222.0
202101,11.86,174.166,11.24,12.7479,14.1013,1636.967682,160.0
202101,12.45,242.642,11.2,12.7042,14.2453,1289.444375,0.0
202101,14.29,58.859,13.47,12.0636,13.7803,1124.288952,186.0
202101,14.26,265.146,11.14,13.1318,14.4186,1533.293004,107.0
202101,12.45,93.4,11.56,12.5096,13.7424,1096.793726,99.0
202101,12.12,368.109,11.5,11.89,13.3663,1662.869075,92.0
202101,13.21,123.601,11.17,11.595,13.3208,1587.304473,0.0
202101,12.19,152.945,11.27,13.1082,14.3992,1688.406766,45.0
202101,12.22,305.258,11.2,13.0463,14.4507,1827.18239,260.0
202101,11.96,184.065,11.27,12.6679,14.0552,1697.015626,160.0
202101,15.31,39.78,12.09,12.4707,14.1159,1135.540381,0.0
202101,12.45,36.084,12.09,11.489,12.81,1468.818265,0.0
202101,13.27,483.645,12.09,13.5583,14.8585,1591.764869,101.0
202101,13.67,277.467,10.94,13.228,14.5926,1486.730267,235.0
202101,13.77,27.318,12.45,12.989,14.771,1173.449153,555.0
202101,13.01,436.265,12.09,12.8354,14.2564,1619.958909,0.0
202101,11.93,169.746,11.2,12.8299,14.1192,1647.790303,160.0
202101,13.08,144.407,11.96,12.5,12.8,1340.155997,352.0
202101,12.16,82.343,11.2,12.2492,13.4922,1065.923766,311.0
202101,13.77,16.686,12.45,12.045,13.544,1561.543529,0.0
202101,13.24,268.731,11.14,12.0119,13.5193,1604.350337,0.0
202101,12.29,119.312,11.33,11.5817,12.9974,1587.653656,89.0
202101,11.93,132.757,11.17,12.7154,14.0141,1704.064237,160.0
202101,13.83,19.72,12.48,12.2229,13.7343,1034.101245,555.0
202101,14.29,17.16,14.03,11.642,12.96,1046.970102,328.0
202101,12.16,313.097,11.43,11.6379,13.1073,1603.516567,123.0
202101,12.39,165.595,12.09,13.9411,15.2141,1271.31344,255.0
202101,12.32,33.423,11.3,13.3354,14.796,1702.200535,68.0
202101,13.9,213.927,11.1,13.3327,14.5996,1501.195992,254.0
202101,13.77,46.13,12.39,12.9219,14.7035,1184.040077,555.0
202101,12.32,311.455,11.99,12.4939,13.9584,1411.258453,128.0
202101,12.45,30.036,12.16,12.4854,13.7244,1235.510309,255.0
202101,13.01,344.697,11.89,12.4347,13.675,1860.341323,287.0
202101,12.39,61.62,11.37,12.3658,13.7381,1349.384875,26.0
202101,12.91,206.126,11.73,12.278,13.789,1266.009905,123.0
202101,12.19,30.944,11.17,13.723,15.041,1664.088737,0.0
202101,13.54,119.137,10.94,13.5913,14.9778,1447.523179,166.0
202101,12.16,59.505,11.14,13.4974,14.7456,1597.316129,227.0
202101,12.81,261.757,12.02,13.4554,14.7298,1416.067469,263.0
202101,12.32,306.366,11.3,13.1479,14.5153,1746.571239,177.0
202101,12.42,310.979,11.37,12.0739,13.5309,1647.281923,26.0
202101,13.83,294.486,11.01,13.3865,14.6694,1634.475673,146.0
202101,13.63,157.865,13.27,13.2484,14.4797,1030.005293,290.0
202101,12.19,392.512,11.17,13.0908,14.4501,1592.266038,0.0
202101,13.6,48.918,10.97,12.923,14.381,1183.243698,166.0
202101,12.68,43.822,12.32,11.679,13.023,1120.011708,248.0
202101,13.86,197.623,10.97,13.7239,15.0288,1445.656139,235.0
202101,13.01,93.637,11.3,13.6699,14.9164,1223.309658,0.0
202101,12.68,279.632,12.09,13.6393,15.0051,1349.92531,0.0
202101,13.17,312.695,12.75,13.0714,14.476,1472.825831,153.0
202101,12.98,59.847,11.27,12.9815,14.2519,1161.456147,0.0
202101,12.02,106.219,11.14,12.9469,14.1675,1622.847218,160.0
202101,12.25,216.005,11.17,12.9198,14.3198,1820.226168,177.0
202101,13.96,33.649,12.45,14.0531,15.4972,1081.51093,487.0
202101,13.96,37.253,12.45,13.4958,15.1374,1066.027659,555.0
202101,14.0,267.332,11.07,13.3707,14.7047,1539.408646,254.0
202101,12.48,365.44,11.24,13.0392,14.4381,1849.309288,28.0
202101,13.77,325.54,13.34,12.4891,13.8945,1664.725454,277.0
202101,13.7,23.985,11.01,12.355,13.868,1384.079543,187.0
202101,13.7,157.854,11.01,12.2191,13.8462,1545.365404,187.0
202101,13.04,126.237,11.2,11.8009,13.3386,1741.647012,28.0
202101,12.39,242.852,11.27,11.7089,13.3128,1418.061001,129.0
202101,12.19,68.533,12.09,13.553,14.89,1809.775671,203.0
202101,13.96,179.502,11.01,13.4537,14.8266,1382.917892,235.0
202101,13.08,27.323,11.3,13.1541,14.3865,1381.13317,0.0
202101,14.0,44.404,12.45,12.998,14.5886,1113.451738,487.0
202101,12.75,125.031,12.29,12.9393,14.339,1276.063134,248.0
202101,12.78,150.131,11.63,12.7503,14.0472,1837.85827,35.0
202101,12.29,28.779,11.14,11.587,12.677,1182.988964,227.0
202101,12.42,483.683,11.1,13.5353,14.9275,1866.360058,11.0
202101,12.32,143.828,11.83,13.4627,14.7858,1309.571189,243.0
202101,13.86,47.999,13.37,13.1771,14.4173,1028.535493,281.0
202101,12.32,6.832,12.09,12.996,14.303,895.84697,223.0
202101,12.06,88.213,12.09,12.8016,14.1046,1690.880355,0.0
202101,12.16,401.06,10.97,12.4804,13.7933,1691.231157,171.0
202101,14.82,43.116,12.09,11.383,12.702,1463.08852,42.5
202101,9.49,33.308,12.09,10.618,12.649,1137.031855,50.0
202101,11.93,77.587,12.09,13.4723,14.736,1749.325286,41.9
202101,13.37,206.584,11.47,13.423,14.7657,1693.098744,30.0
202101,12.98,65.937,11.1,13.2339,14.5694,1776.260968,52.0
202101,11.47,2.538,12.09,13.196,14.651,496.301608,0.0
202101,12.81,58.941,12.29,13.1919,14.4409,1198.461212,248.0
202101,12.16,413.89,10.94,12.9148,14.403,1606.404518,225.0
202101,13.11,313.976,12.55,12.5218,14.0828,1515.909222,153.0
202101,11.47,12.895,12.09,11.667,13.216,1443.044324,0.0
202101,12.35,30.364,11.14,13.209,14.68,984.290453,66.0
202101,14.03,45.737,12.39,13.0033,14.738,1021.530385,496.0
202101,11.89,76.595,12.09,12.969,14.528,1990.858989,42.5
202101,12.32,119.646,11.1,12.9127,14.3068,1421.698073,66.0
202101,13.04,194.233,11.14,12.8442,14.1961,1734.67378,51.0
202101,11.83,78.318,12.09,12.601,14.035,1120.119624,84.0
202101,12.39,32.256,11.17,12.3064,13.8421,1199.83984,155.0
202101,17.68,57.082,11.86,11.662,13.285,1107.736157,0.0
202101,13.67,24.667,12.09,10.248,12.051,988.028721,0.0
202101,16.43,1.083,12.09,15.82,17.95,1054.275715,0.0
202101,12.39,1.362,12.09,15.108,17.207,708.27845,0.0
202101,12.16,0.579,12.09,14.321,16.195,1219.952302,0.0
202101,12.19,3.098,12.09,14.136,15.749,1446.995898,0.0
202101,16.33,1.175,12.09,13.81,15.803,1349.289475,0.0
202101,13.83,185.743,12.62,13.2783,14.7134,1265.849081,0.0
202101,14.49,241.403,13.04,13.1975,14.5146,1087.121609,0.0
202101,13.37,4.49,12.09,13.139,14.743,1220.523175,0.0
202101,13.27,0.332,12.09,13.055,14.358,1541.834966,0.0
202101,14.13,308.072,11.07,13.0491,14.4271,1308.932803,158.0
202101,13.31,265.31,11.4,12.9912,14.3575,1756.946495,257.0
202101,12.48,216.501,11.07,12.7964,14.2396,1756.842326,18.0
202101,12.39,68.434,11.14,12.64,14.064,1504.718087,155.0
202101,11.96,21.657,12.09,12.609,14.2487,1500.416422,0.0
202101,10.94,73.593,12.09,12.1177,13.5704,1329.57952,0.0
202101,14.85,76.564,11.27,11.8413,13.1073,2105.729958,0.0
202101,10.74,73.798,12.09,11.5086,13.3009,1859.26314,0.0
202101,15.47,0.273,12.09,11.17,12.363,1110.831932,0.0
202101,12.45,110.237,12.09,14.6277,15.9131,1533.174901,223.0
202101,12.48,45.773,11.17,13.9717,15.2764,1748.795114,227.0
202101,12.22,3.105,12.09,13.8589,15.786,1564.328501,0.0
202101,12.12,4.804,12.09,13.8524,15.6096,1289.241736,0.0
202101,13.47,104.547,11.3,13.3103,14.9334,1826.120297,0.0
202101,12.52,6.711,12.09,12.9943,14.346,1629.896984,0.0
202101,12.09,0.538,12.09,12.872,14.689,1919.654259,0.0
202101,12.16,5.117,12.09,12.618,14.516,2515.014204,0.0
202101,12.39,1.139,12.09,12.586,14.301,1481.752118,0.0
202101,12.45,27.871,11.14,12.581,14.0862,1397.19264,0.0
202101,12.19,126.237,12.09,12.3843,13.7576,1662.018554,0.0
202101,11.63,326.643,10.97,12.3778,13.9416,1643.304957,118.0
202101,13.4,0.319,12.09,12.238,14.345,401.445895,0.0
202101,12.39,1.648,12.09,12.238,14.104,1344.113739,0.0
202101,13.11,1.632,12.09,12.182,14.305,1394.855708,0.0
202101,13.11,163.047,11.63,11.7086,13.3733,1330.981497,0.0
202101,12.42,79.01,11.33,11.5819,13.3203,1437.511582,58.0
202101,9.36,66.618,12.09,10.994,12.787,1198.527145,0.0
202101,12.98,5.224,12.09,10.494,12.417,1425.126822,0.0
202101,8.18,24.492,12.09,10.3672,12.2734,1469.515479,0.0
202101,11.5,15.338,12.09,14.198,15.304,1032.220666,0.0
202101,12.19,0.992,12.09,13.373,15.038,2082.374405,0.0
202101,12.94,27.208,11.79,13.2425,14.6393,1428.370649,33.0
202101,11.86,27.894,12.09,12.8737,14.5071,989.935056,84.0
202101,14.46,43.116,12.94,12.747,13.994,888.491117,0.0
202101,15.51,349.55,11.63,12.6424,14.0867,1756.790184,0.0
202101,12.35,268.639,11.01,12.626,13.9612,1302.409255,143.0
202101,12.06,91.743,12.09,12.5679,13.8519,1204.126116,33.0
202101,14.88,143.68,12.09,12.53,13.9204,1659.971823,0.0
202101,13.67,69.429,12.16,12.323,13.735,889.075363,0.0
202101,12.02,112.057,12.09,12.1303,13.6674,1096.684243,33.0
202101,10.48,184.358,12.09,12.0573,13.6189,1801.501442,25.0
202101,11.79,2.553,12.09,12.0229,13.7904,1283.977793,0.0
202101,12.48,0.276,12.09,12.017,13.636,1431.342948,0.0
202101,8.57,24.821,12.09,11.979,13.396,1303.42477,0.0
202101,11.01,64.818,12.09,11.8896,13.5273,1362.815435,0.0
202101,13.24,87.232,11.04,11.505,12.921,1493.18807,0.0
202101,9.86,39.374,12.09,11.03,12.855,1674.857823,0.0
202101,14.06,260.002,10.87,13.647,14.9838,1417.325973,171.0
202101,14.16,59.606,12.39,13.2918,14.9807,1241.281197,496.0
202101,12.42,111.764,11.07,13.04,14.5238,1194.621595,155.0
202101,12.09,129.114,12.09,12.8549,14.2023,2236.923927,59.5
202101,11.99,60.689,12.09,12.7788,14.1286,1013.375155,122.0
202101,13.01,97.339,11.47,12.5606,13.992,1231.121209,0.0
202101,12.25,217.873,12.09,12.3074,13.7437,1600.326691,51.0
202101,11.73,113.478,12.09,12.229,13.6298,1745.597086,46.0
202101,10.45,18.558,12.09,12.147,13.738,1899.437352,0.0
202101,12.98,438.189,11.17,12.14,13.6149,1433.133065,153.0
202101,12.98,1.417,12.29,11.953,13.176,801.332003,262.0
202101,13.67,15.518,11.83,11.8484,13.2675,796.284863,439.0
202101,13.9,11.223,12.09,11.66,12.742,909.273786,0.0
202101,11.6,23.05,12.09,11.3465,12.7867,1447.39732,0.0
202101,13.08,34.248,11.73,11.318,12.7799,1175.191392,251.0
202101,13.7,53.694,12.09,10.0124,11.7099,1744.499189,0.0
202101,16.59,10.025,12.09,14.481,15.803,736.711283,394.0
202101,10.87,47.641,12.09,13.724,15.564,1343.545971,0.0
202101,12.62,179.043,11.27,13.4155,14.6919,1079.363566,124.0
202101,12.09,97.793,12.09,13.0421,14.5363,1698.366465,52.9
202101,13.8,331.846,12.09,13.0355,14.3697,1311.405996,0.0
202101,11.07,10.326,12.09,12.924,14.496,1124.161775,0.0
202101,12.42,486.737,11.07,12.8188,14.2319,1512.983385,333.0
202101,13.54,33.634,11.43,12.6352,13.7701,1296.276315,250.0
202101,13.47,49.864,12.09,12.6006,13.9374,1373.963693,0.0
202101,11.5,118.73,12.09,12.4781,13.9433,1303.140818,0.0
202101,9.92,7.759,12.09,12.398,14.169,1818.310789,0.0
202101,10.28,44.608,12.09,11.4432,13.5138,1844.180172,0.0
202101,18.73,12.734,12.09,11.368,13.007,398.335034,0.0
202101,13.14,389.759,12.22,13.6315,14.8952,1502.964945,0.0
202101,13.6,174.028,11.7,12.8843,14.2186,1084.46379,358.0
202101,13.34,62.585,11.73,12.735,14.0805,1298.627266,0.0
202101,12.39,136.592,12.09,12.5705,14.081,1128.156678,0.0
202101,15.61,51.47,13.96,12.284,13.7734,1051.38331,0.0
202101,10.81,29.137,12.09,12.1109,13.8144,1004.633846,0.0
202101,12.75,248.657,11.17,12.0798,13.4838,1382.067418,20.0
202101,13.27,18.568,11.66,11.867,13.468,985.735041,0.0
202101,11.2,57.125,12.09,11.586,12.927,1467.29511,0.0
202101,11.2,131.162,12.09,11.3429,12.7563,1436.510166,0.0
202101,11.96,207.902,12.09,13.6037,14.7914,1300.034648,0.0
202101,14.0,69.64,12.09,13.5426,14.8353,858.836949,0.0
202101,15.41,18.33,12.35,13.424,14.707,1214.846555,353.0
202101,12.78,7.931,12.09,13.304,14.592,1228.338633,20.0
202101,12.65,109.135,11.2,13.1556,14.7536,1255.744161,0.0
202101,13.73,83.688,12.12,12.9299,14.2575,1252.940115,261.0
202102,12.85,156.452,12.09,12.7425,14.0596,1561.279215,248.0
202101,7.29,99.665,12.09,12.678,14.064,2514.300949,0.0
202101,13.37,249.694,11.86,12.6319,14.0441,1254.363003,0.0
202101,12.62,451.233,11.37,12.5159,13.9051,1678.484515,51.0
202101,14.0,109.198,12.09,12.3028,13.5176,997.113632,0.0
202101,12.55,2.865,11.07,12.203,13.803,359.688623,173.0
202101,12.42,72.87,11.14,11.95,13.282,1329.089253,0.0
202101,14.0,14.968,12.09,11.764,13.364,1032.860533,0.0
202101,11.86,277.378,12.09,11.5816,12.8891,1288.67249,0.0
202101,11.56,17.189,12.09,11.454,12.988,1050.685197,0.0
202101,13.27,23.111,11.63,11.411,12.767,1271.834548,0.0
202101,14.42,139.84,12.02,10.8208,12.626,1097.908919,155.0
202102,12.52,123.946,11.2,14.4473,15.8484,1301.847159,166.0
202102,13.73,227.441,12.29,13.927,15.3054,1648.383322,309.0
202102,13.34,123.906,11.17,13.808,15.259,1314.773647,0.0
202102,12.52,45.048,12.09,13.728,15.547,1082.362761,0.0
202102,12.52,40.691,11.2,13.515,15.046,1005.420107,166.0
202102,13.11,130.878,11.83,13.3241,14.6823,1797.498015,0.0
202102,12.45,35.362,12.09,12.862,14.697,891.075326,0.0
202102,13.93,144.144,12.09,12.8138,14.3935,1586.641878,0.0
202102,12.42,56.071,11.1,12.7066,14.0878,1058.145705,0.0
202102,12.75,124.708,11.2,12.6761,14.3404,1486.306016,0.0
202102,13.14,151.801,10.97,12.631,14.4209,1576.174972,174.0
202102,15.47,32.125,12.39,11.29,13.031,1114.394952,353.0
202102,12.45,501.184,10.97,13.5257,14.9779,1648.078838,250.0
202102,13.96,73.038,12.22,13.4037,14.9351,1320.003014,418.0
202102,12.62,49.905,12.09,13.3331,14.7534,1159.97508,0.0
202102,14.09,59.511,12.42,13.0113,14.4992,1194.109545,262.0
202102,11.79,11.815,12.09,12.664,14.044,1200.227343,0.0
202102,11.04,64.396,12.09,12.193,13.625,1717.61907,0.0
202102,10.48,23.443,12.09,12.062,13.748,1042.098475,0.0
202102,9.07,23.702,12.09,11.802,13.511,1445.957001,0.0
202102,9.72,86.131,12.09,11.7124,13.5877,1143.686046,0.0
202102,6.21,18.015,12.09,9.131,11.179,1087.969445,0.0
202102,5.98,2.978,12.09,7.63,10.042,755.063756,0.0
202102,9.63,0.0,12.09,12.32020206531247,13.7531,1383.492899,3.0
202102,14.13,65.491,11.2,14.6706,16.3076,1204.408598,293.0
202102,13.96,14.222,13.08,14.2277,15.6278,593.319054,396.0
202102,12.25,117.303,11.14,13.8948,15.3412,1295.803282,201.0
202102,12.81,44.351,11.3,13.7901,14.9635,1328.372683,124.0
202102,13.6,78.172,12.68,13.7252,15.2238,873.612204,135.0
202102,11.93,257.538,12.09,13.5495,14.9136,1528.988856,0.0
202102,12.25,104.309,11.14,13.457,14.9775,1260.710494,201.0
202102,12.94,78.159,11.6,13.4161,14.9481,1739.977967,0.0
202102,14.06,304.897,12.35,13.1224,14.5058,1423.892667,252.0
202102,14.03,39.286,12.09,13.07,14.643,907.634553,0.0
202102,13.96,71.379,13.08,12.9995,14.3478,1360.899497,396.0
202102,12.65,156.667,11.04,12.8876,14.4209,1412.616907,175.0
202102,13.4,115.165,12.09,12.7489,14.129,1346.174195,0.0
202102,12.85,46.232,11.33,12.7342,14.4234,1969.530255,362.0
202102,9.99,39.663,12.09,12.575,14.006,1516.042896,0.0
202102,11.63,36.945,12.09,12.507,14.269,1703.211066,0.0
202102,9.63,17.918,12.09,12.234,13.608,1167.136822,58.0
202102,9.76,53.221,12.09,12.0099,13.6476,1017.277561,0.0
202102,10.25,18.885,12.09,11.7723,13.4849,834.302,0.0
202102,9.2,13.629,12.09,10.031,12.017,808.265737,0.0
202102,12.65,14.768,12.09,13.944,15.313,1072.98854,203.0
202102,12.75,108.519,11.1,13.8597,15.2181,1232.339422,175.0
202102,11.96,227.146,12.09,13.6234,14.9937,1759.376292,0.0
202102,14.26,190.562,12.71,13.5144,14.8251,1131.532914,0.0
202102,13.9,355.163,10.94,13.3962,14.787,1216.715603,0.0
202102,12.71,93.779,10.94,13.24,14.7346,1028.414965,0.0
202102,12.71,65.592,11.07,13.127,14.316,1363.257911,175.0
202102,12.29,66.906,12.09,13.111,14.437,1125.114106,0.0
202102,13.57,289.542,11.3,13.0937,14.5734,1374.32535,0.0
202102,11.86,108.456,12.09,13.0539,14.5645,1747.116535,0.0
202102,13.47,440.328,11.2,13.0145,14.4692,1509.035433,101.0
202102,12.52,124.961,11.56,12.666,14.08,1459.28074,0.0
202102,14.23,10.916,12.09,12.43,13.913,853.733984,0.0
202102,11.24,10.055,12.09,12.406,14.003,794.295812,0.0
202102,13.54,9.123,12.09,12.406,13.712,1049.793353,0.0
202102,12.52,5.719,11.56,11.756,13.049,1042.820897,0.0
202102,7.89,7.397,12.09,10.537,12.463,1240.809028,0.0
202102,7.72,6.631,12.09,9.615,11.494,528.998468,0.0
202102,14.26,105.238,12.58,13.84,15.2789,1282.530624,240.0
202102,12.35,51.406,11.17,13.511,15.107,1403.517826,201.0
202102,12.22,157.733,11.04,13.5041,14.8551,1259.237261,201.0
202102,11.56,44.325,12.09,13.2055,14.7396,868.423735,0.0
202102,15.64,48.323,12.19,13.1837,14.5477,930.858029,304.0
202102,11.4,27.007,12.09,12.5622,14.0883,1503.802443,110.0
202102,12.45,136.943,11.24,12.2571,13.745,1550.70564,99.0
202102,12.55,129.848,11.56,12.0939,13.749,1693.052564,0.0
202102,11.96,32.253,12.09,10.8467,12.4957,1985.160566,0.0
202102,13.7,56.955,12.68,14.9163,16.507,1187.461629,133.0
202102,12.22,112.475,12.09,13.456,15.0345,870.294245,84.0
202102,12.06,162.398,12.09,13.3742,14.8202,1455.083376,136.0
202102,12.58,174.374,11.33,12.941,14.3949,1613.429533,122.0
202102,12.12,137.9,12.09,12.6775,14.1108,1528.54481,0.0
202102,15.64,215.5,14.03,12.6285,14.0343,1109.362894,0.0
202102,13.77,39.394,11.89,12.6098,14.1937,1108.030527,300.0
202102,15.9,247.033,12.19,12.5205,14.0614,1536.242338,0.0
202102,12.52,116.009,11.5,11.534,13.109,1421.132619,0.0
202102,14.06,65.395,13.04,13.9194,15.3119,1770.83964,393.0
202102,11.99,202.18,12.09,13.5535,15.098,1714.782009,0.0
202102,13.86,10.165,12.09,13.536,14.873,676.597779,352.0
202102,12.12,220.664,12.09,13.5282,15.0115,1540.446146,131.0
